LAMMPS data file via write_data, version 11 Aug 2017, timestep = 0

8000 atoms
1 atom types

0.0000000000000000e+00 6.2100344955673798e+01 xlo xhi
0.0000000000000000e+00 6.2100344955673798e+01 ylo yhi
0.0000000000000000e+00 6.2100344955673798e+01 zlo zhi

Masses

1 18.0153

Atoms # atomic

4434 1 1.8793838795930903e+01 1.2124846058939443e+01 1.7243650431728699e+00 -2 -3 1
5754 1 2.3635111419992050e+01 1.2346188176112104e+01 2.5070605475018364e+00 1 1 2
6036 1 2.1460859626377943e+01 1.1999923709113595e+01 6.4996655089908117e-01 0 0 2
66 1 2.7464108968272676e+01 1.0411139377271033e+01 5.0895003920168880e-01 -2 2 0
6192 1 2.5563410113815589e+01 1.2369845639953494e+01 4.5695206686108791e-01 1 -2 -1
1734 1 2.9218608932247569e+01 1.2759740177966682e+01 1.4844909165798450e+00 -2 1 -2
5806 1 1.3822836633190234e+00 1.5308443401844212e+01 2.4823278406141034e+00 2 1 1
5679 1 5.4854312608138942e+00 1.4901856536157373e+01 2.2541894700141807e+00 1 -2 0
3475 1 9.2006356107149987e+00 1.6803876946358514e+01 9.3331342974612341e-01 -1 0 2
6253 1 1.3660136068667732e+01 1.4385039068119591e+01 2.9554551254385855e+00 3 -1 0
5829 1 1.0834135743234965e+01 1.5067256323902264e+01 2.9880744191283677e+00 2 1 2
7245 1 1.4778998033286443e+01 1.4111676537319672e+01 6.0523687375147350e-01 4 1 -1
2076 1 1.7141372873620799e+01 1.4864239482757872e+01 2.1755263473711182e+00 0 0 1
7563 1 1.9998722612510985e+01 1.4130002030336550e+01 3.3534008142153247e+00 -2 1 1
2447 1 1.9509792129506529e+01 1.6305502808526704e+01 7.7731312063963454e-01 -1 3 -1
2685 1 2.2380229230197262e+01 1.4956165131065367e+01 2.4344071215494552e+00 2 -2 -1
3310 1 2.6391763201900659e+01 1.5052811776902105e+01 3.0526935589315451e-01 -1 1 1
5785 1 2.5439564173110259e+01 1.5771834229627006e+01 2.8153322792502107e+00 -4 -3 1
1182 1 2.1849275772970098e+00 1.7732930722374213e+01 3.1738811663665372e+00 1 2 -2
7645 1 2.4045431121056660e+00 1.9123751701825842e+01 9.8827385016411107e-01 3 0 -1
5114 1 6.7434061049984599e+00 1.7811731737462026e+01 1.0717761489927580e+00 -1 0 1
3296 1 8.8052665378712831e+00 2.0623647065881617e+01 1.9549473581877805e+00 -1 -1 0
3501 1 1.2676725211911171e+01 1.7496240910997809e+01 3.0746211543464814e+00 3 2 1
1799 1 1.3533513399532739e+01 2.0523415568406882e+01 1.6233466673193944e+00 -2 0 0
3121 1 1.0647770237067530e+01 1.8883571889850558e+01 1.3370000019245993e+00 1 -1 4
5950 1 1.5155328557931686e+01 1.7616821782898281e+01 1.8420874134428900e+00 2 0 -1
3437 1 2.0365834041304922e+01 2.0459840086029704e+01 2.7725541707841987e+00 0 -4 1
1569 1 2.0639844317542256e+01 1.7627430004950508e+01 3.1280459428208980e+00 -2 2 3
1955 1 2.3123326018034270e+01 2.0004684178874534e+01 1.7890437386910978e+00 2 0 0
3404 1 2.5545009852639307e+01 1.8312890238271542e+01 3.1748100549606670e+00 2 2 -1
5058 1 2.4755432997712195e+01 1.8340660858216978e+01 7.7771375086925332e-02 -3 -1 0
537 1 2.9280019760179361e+01 1.9134077439527516e+01 1.0156092030899895e+00 0 -2 0
4227 1 1.7777611050281508e+00 2.2014857467917793e+01 2.6721226848438038e+00 -1 -1 2
5685 1 4.6259992866091526e+00 2.0796612799220203e+01 2.2269197435363792e+00 -2 1 -1
2505 1 5.5533015970489439e+00 2.3754215208148281e+01 2.1517440568038229e+00 -1 1 0
7226 1 8.3532143859798467e+00 2.3879476949407369e+01 2.6099740922869987e+00 -1 3 0
2705 1 6.9820298920335961e+00 2.1558273836080261e+01 1.9987583663535140e-02 4 2 -1
7015 1 1.1290341394291900e+01 2.2055636714488031e+01 2.4689950853394160e+00 -1 -2 2
5832 1 1.3392685037073688e+01 2.3860946657327734e+01 1.1929783152250089e+00 0 -2 0
3414 1 1.5556819301029975e+01 2.1345229281239192e+01 3.0965757435785615e+00 0 -3 3
670 1 1.7691194275688801e+01 2.1251917000853691e+01 1.2761477541928075e+00 -1 -2 5
4715 1 2.0824320716394375e+01 2.1209261975627172e+01 1.1330014256635934e-01 1 -1 2
6117 1 2.4905380661262374e+01 2.1985565229979429e+01 1.6844263567918945e+00 3 -1 1
733 1 2.7848486943010336e+01 2.1012713790264105e+01 2.2519339258153805e+00 2 1 -2
2870 1 2.9759542126924451e+01 2.3055332380919221e+01 2.9153759227084932e+00 0 1 1
3573 1 2.1969301348442722e+00 2.4648466363671446e+01 1.1363123884508144e+00 3 -2 -3
6806 1 3.5844571296765673e+00 2.6493733143876373e+01 2.7365367226824588e+00 -2 -1 1
5671 1 1.0750160109798170e+01 2.7534702076967275e+01 2.2727681350447204e+00 2 3 1
1476 1 1.2923383189644243e+01 2.6415841231297915e+01 7.7904990945908870e-01 3 -2 -1
4398 1 1.6793260036865636e+01 2.6201709690058880e+01 1.5899157824247991e+00 2 1 2
5881 1 1.5656374983810377e+01 2.4306616772875895e+01 3.1014791041021077e+00 -3 2 -1
6138 1 2.0610810789980199e+01 2.4790463650561797e+01 2.2665737508464163e+00 -1 -1 2
2042 1 1.9426816803033937e+01 2.7202166128871433e+01 1.1715384624634038e+00 -1 0 2
2620 1 2.3728230905330022e+01 2.6618063953100588e+01 2.4692407921667998e+00 -3 0 1
5065 1 2.6456200262742541e+01 2.6176906490796284e+01 3.3083699647266722e+00 -3 1 1
2519 1 2.4928673327959526e+01 2.4739641926846712e+01 5.6458927329072839e-01 1 2 -1
285 1 2.8763190854746622e+01 2.5426293292965649e+01 1.1479391742204457e+00 -1 1 0
2254 1 3.0765774240984353e+01 2.6862378406452642e+01 2.3714874095651557e+00 -3 1 0
4768 1 2.7970075905607499e+00 3.0087013640318098e+01 1.0652441857648947e+00 4 2 0
3639 1 7.8971120201158163e-01 2.8087524693738565e+01 7.3291251781382294e-01 3 1 3
7869 1 4.4545037752514585e+00 2.7843252283620785e+01 7.3464801958204484e-01 -2 2 -1
3120 1 6.8653196931023235e+00 2.9012214803587838e+01 1.5193675511948803e+00 1 -3 0
1334 1 1.0101826195390194e+01 3.0271626431361131e+01 2.2482384424059707e+00 -3 -2 -2
7565 1 1.2787182765564388e+01 3.0704510794313119e+01 1.8130893089376290e+00 2 3 1
3886 1 1.6009062735084484e+01 2.9261525379210127e+01 1.1701929098950523e+00 0 1 2
3583 1 1.4398652547307954e+01 2.7964948590731847e+01 2.8268437620247906e+00 3 0 -1
3464 1 1.8262418365891254e+01 3.0905198420073528e+01 8.4965104474665887e-01 3 0 1
1117 1 1.9497947351729554e+01 2.9144625076687579e+01 3.1224279118437930e+00 -2 5 1
4404 1 2.3011156242986573e+01 2.8317027167846938e+01 4.8965410049532476e-01 5 0 2
5530 1 2.7159156144178663e+01 2.9048956474886896e+01 3.0797666267912285e+00 0 1 2
1518 1 2.7160147977308391e+01 2.7803471036593173e+01 9.8288056313634797e-02 -1 3 -4
4048 1 2.5598328303519713e+00 2.4417428377173431e+00 4.8315181500250848e+00 2 3 5
1191 1 8.0995680971085449e-04 1.7847499282444079e+00 5.2527246008465394e+00 -2 1 1
6923 1 6.6897123058761014e+00 2.9769016364931047e+00 3.9872656404636331e+00 -1 0 2
1930 1 4.6406707292967120e+00 9.4764810671701472e-01 6.7323414576506284e+00 1 4 -1
2008 1 9.3576713049892462e+00 3.8996179047932628e-01 3.5085423528476345e+00 -3 0 1
619 1 7.3834254665788555e+00 6.9306121234539719e-01 5.4882816616502987e+00 1 2 1
3423 1 1.2562020829443458e+01 7.2536949415957475e-01 6.5338602698090762e+00 3 0 5
2599 1 1.1177214270819633e+01 3.2362215738860445e+00 6.4444495392498826e+00 2 1 -2
2946 1 1.3462216522655764e+01 2.3722563255004863e+00 3.8414322296061729e+00 1 1 -1
7267 1 1.8055937545384637e+01 1.5800099503870790e+00 4.3159611898628150e+00 3 0 -1
6015 1 2.0665979811491336e+01 2.3152085811431231e+00 3.5109229219439277e+00 1 -5 3
2084 1 2.3297283094252734e+01 1.8539045237098286e+00 5.9764689038989820e+00 0 -1 0
3439 1 2.7010744192897882e+01 3.2044849456718700e+00 5.3066394201853910e+00 2 -2 -2
2314 1 2.7478689072584658e+01 9.5016025729094133e-01 6.8983898725185133e+00 1 -3 1
5753 1 3.0735713549585387e+01 2.9224814703592563e+00 5.2559419397712555e+00 -2 3 0
7471 1 1.5608944812679915e+00 6.7175635587351330e+00 4.2885627539217896e+00 -1 1 0
4516 1 2.6421649003783418e+00 5.0743277896852508e+00 6.3119366383219289e+00 0 2 -2
6486 1 5.4004769666769192e+00 3.9975449256777233e+00 6.4442420214835554e+00 -1 1 2
4910 1 8.1427916379586449e+00 5.6683475587785477e+00 5.2280578367232584e+00 -3 5 3
7243 1 1.1049582762439130e+01 6.3010838916946295e+00 5.2262640802722418e+00 0 5 1
5551 1 1.5253552996658899e+01 3.6892160152256688e+00 5.1695664589142973e+00 2 1 0
6900 1 1.4326692362851945e+01 6.5190521666604937e+00 6.0431300372027836e+00 2 0 -1
506 1 1.9550102681900157e+01 5.9674511426564880e+00 5.2284425401884960e+00 0 1 1
3314 1 1.7478832190647022e+01 5.0196692197998161e+00 3.7864577577438960e+00 0 -1 -2
1477 1 2.2196384147390628e+01 4.1716493872454592e+00 4.4018567834964388e+00 -1 0 2
5257 1 2.4986763900947324e+01 4.0176943153829399e+00 3.5628121518452995e+00 0 2 2
2211 1 2.8271211495941483e+01 5.4506200876807824e+00 5.6429968552679171e+00 0 2 1
6378 1 4.0209497261845444e+00 7.5716430106170423e+00 3.6029483617218907e+00 2 1 -2
7976 1 4.3043815738242470e+00 9.6864741288060259e+00 5.2521355212627592e+00 1 1 3
1822 1 9.0160191232962283e+00 1.0248322747483186e+01 6.1391979651425927e+00 2 4 3
4355 1 1.1797116068323206e+01 9.0770512787929416e+00 5.4996477238516448e+00 4 -4 0
1218 1 1.5061498003742882e+01 9.3565165652182429e+00 4.0472006071578397e+00 -1 -1 1
2916 1 2.3805352980592382e+01 7.1922101706881563e+00 4.1062116508569249e+00 0 3 0
2307 1 2.3595340649171213e+01 9.0800539228165498e+00 6.4529449056645305e+00 -1 -1 -2
2853 1 2.7114885563835962e+01 8.8426987312921508e+00 4.0850725645186881e+00 3 3 0
7034 1 2.6115025742855654e+01 9.2618195228743030e+00 6.6505833660357299e+00 -2 1 3
4027 1 2.9723616534305279e+01 7.4109616132820380e+00 3.9798086759260713e+00 1 -1 -1
3980 1 3.0925065169949590e+01 8.4481800221131209e+00 6.3108500288090399e+00 2 1 1
182 1 1.7016070085687556e+00 1.0850406118290932e+01 5.2577863109561083e+00 4 2 2
2471 1 4.0631015816295282e+00 1.3380325417077231e+01 5.5200873898155116e+00 1 1 0
504 1 7.0742201913939482e+00 1.3692547749215782e+01 4.6474810988324533e+00 -2 -1 3
3774 1 8.1899815592436997e+00 1.1471384978143078e+01 3.8328427827981297e+00 0 0 0
2376 1 1.2643957176244166e+01 1.0965700572563048e+01 3.8011236503886257e+00 -4 0 -1
5983 1 1.3144664926493496e+01 1.3021876192081285e+01 5.4739686347518504e+00 3 5 1
3312 1 1.5765119645462759e+01 1.0553306382162493e+01 6.5601811487538013e+00 1 -1 0
7915 1 2.1194932086491704e+01 1.0665019787132881e+01 6.0194538995563711e+00 2 1 -2
517 1 2.0775972022298994e+01 1.2943534225881823e+01 6.6158634891129964e+00 -4 -2 -1
675 1 2.6122346104958677e+01 1.1814811844308009e+01 4.1871747577944793e+00 3 2 2
3140 1 1.9934713274505057e-02 1.5309155428111048e+01 5.0524622778177601e+00 0 -1 0
7534 1 2.9944130333812975e+00 1.5765984086691827e+01 5.8328733126652423e+00 0 -3 0
6631 1 6.3721150507258377e+00 1.6720380467743151e+01 5.8742981345079528e+00 -1 1 2
754 1 9.2072147614360080e+00 1.5859082216824634e+01 5.5446745132693005e+00 1 -1 2
5348 1 1.0986295351642926e+01 1.4023981287867835e+01 6.2717510695369167e+00 3 0 3
4681 1 1.5746059628892512e+01 1.5405090717107051e+01 5.4326593826767944e+00 -2 0 -1
3132 1 1.8820957068111397e+01 1.4914048901110444e+01 5.8589880389852915e+00 4 2 2
1615 1 2.2740397071807365e+01 1.5760680776175507e+01 5.4740511417114597e+00 -1 -3 1
4731 1 2.5045574912598280e+01 1.4319125976663448e+01 6.1992929247939070e+00 4 -2 3
2488 1 2.7576590870673570e+01 1.3912693655725022e+01 3.5152675716344168e+00 -2 3 0
1620 1 2.8326717941607050e+01 1.4852279401389170e+01 6.1830203723163963e+00 -1 4 2
7989 1 3.0606105647866315e+01 1.6927189822631366e+01 6.2136818902837936e+00 -2 1 0
7190 1 3.1099987063837622e+00 1.9973013780193302e+01 4.9280039728596261e+00 -1 1 -2
7422 1 3.0531847358484393e-01 1.8353320316709041e+01 6.2333418664041105e+00 -2 1 -1
7850 1 5.2108675616304092e+00 1.7603377840488438e+01 3.7124261820410389e+00 -2 1 -1
6841 1 9.7666043493334183e+00 1.8548042059468404e+01 4.8909537625368014e+00 1 2 -1
3034 1 7.1232612788598617e+00 2.0008409049464721e+01 3.9908142526085677e+00 -1 -1 -1
2756 1 9.2066444246494363e+00 2.0484929678758352e+01 6.7769135179205708e+00 -1 -1 -1
4913 1 1.2595440739315363e+01 1.8656441443441004e+01 5.5728730676870821e+00 2 2 1
6981 1 1.6841052452123190e+01 1.8397383283844476e+01 4.2835969139522376e+00 1 2 0
3641 1 1.5749823523313706e+01 2.0410388065463763e+01 6.2317963575489106e+00 0 1 0
1934 1 1.9383674154850695e+01 1.7554707202235651e+01 5.2168383430777885e+00 -1 -2 1
5212 1 2.3241158425328621e+01 1.8524542279926763e+01 4.8354168443113261e+00 -1 1 3
3697 1 2.1141926730652202e+01 1.9289451937125307e+01 6.7553917783568931e+00 -1 -3 1
6105 1 2.7462867432322891e+01 1.9676027497634454e+01 4.7696669611334430e+00 3 1 3
5155 1 2.9845642573532565e+01 1.9364050726935538e+01 4.9776653752576818e+00 -3 0 5
7762 1 4.6037006947941633e-01 2.1105910862287143e+01 5.6413070874516604e+00 1 0 -1
3101 1 8.0846278813010546e+00 2.2689698333126945e+01 5.3191140297507067e+00 4 -5 2
1318 1 1.1452620067904725e+01 2.2480671794562408e+01 5.3548623513572702e+00 -4 2 1
1723 1 1.9084208951864849e+01 2.3155745768654608e+01 3.5077038030081895e+00 -2 -1 0
1674 1 1.7510971276686607e+01 2.3197208993070731e+01 5.9383725852756886e+00 -1 2 2
4536 1 2.3359435452773237e+01 2.1780781828744679e+01 5.6823237288536266e+00 0 0 -2
5373 1 2.0932053714798297e+01 2.2575242713123309e+01 5.2588705988637070e+00 -1 1 1
4163 1 2.7404558461760061e+01 2.2626651458175438e+01 5.2544226288492872e+00 -1 -1 1
124 1 2.4740084510541642e+01 2.3282140409719005e+01 4.2602782943167403e+00 -1 0 -2
6023 1 2.7778294785672277e+00 2.7473010363645940e+01 6.3020690844456171e+00 2 -1 -2
4342 1 1.1539441772855168e+00 2.7356305586128411e+01 3.9095796086178534e+00 -1 0 0
2487 1 5.6100891997260716e+00 2.5319276580473140e+01 4.4402365190995257e+00 0 -2 -4
6306 1 9.9122451199949619e+00 2.5485433162366533e+01 4.5012268377181401e+00 0 1 -1
1700 1 1.1749022899254310e+01 2.4895244450681851e+01 6.6096664472907101e+00 -1 1 1
1546 1 1.4471391143364318e+01 2.6323402680046922e+01 4.9484608313215181e+00 1 2 0
6946 1 1.9987839730664000e+01 2.6949088051294357e+01 4.9687550061980827e+00 -3 0 0
6038 1 2.2338561846143548e+01 2.5073199413496496e+01 4.6025565925329603e+00 1 1 3
1911 1 2.3377129682541533e+01 2.7579313333779940e+01 6.1394979707721582e+00 -2 1 4
2125 1 2.6035335406948960e+01 2.6674031043840635e+01 5.7501228750810407e+00 -2 1 3
5039 1 2.9184787564488531e+01 2.6785553250873736e+01 6.7188354014919804e+00 0 1 3
7969 1 2.1496649445790678e-01 2.9622772312373893e+01 4.9714638344466291e+00 3 -1 2
3248 1 2.7183065338083607e+00 3.0633165655423042e+01 3.5981076468744049e+00 0 0 -3
3331 1 6.5680392346383263e+00 2.7814778904131970e+01 4.1248284266086666e+00 0 -3 -1
4534 1 4.6238689996692237e+00 2.8885807852459848e+01 5.5133603212208602e+00 1 1 1
4428 1 1.0144504002629725e+01 3.0149967786314271e+01 4.9745097941853187e+00 -2 -1 0
7215 1 8.8423745389537967e+00 2.8037662246976101e+01 5.8650403828317792e+00 -1 3 0
4197 1 1.3118364477111447e+01 2.9709345151011817e+01 5.0452140262190852e+00 2 0 -3
7649 1 1.1672809392613390e+01 2.7779671629680017e+01 6.7842581636901524e+00 0 -1 3
3592 1 1.5983840231689651e+01 2.9251189217113602e+01 5.8898800514653837e+00 0 -2 1
6706 1 2.2302794511544093e+01 2.9332197096988068e+01 4.0173369355586264e+00 0 -2 0
4853 1 2.0858854443681349e+01 3.1048657031916932e+01 6.7948394159444030e+00 -1 -1 2
2592 1 2.5338643879431579e+01 2.9730340492707679e+01 5.1213331286725055e+00 -2 1 1
3260 1 2.9829707004239342e+01 2.8564964443577360e+01 4.4642546080945342e+00 1 1 -2
1166 1 3.0034366921920590e+01 3.0987125759708110e+01 6.1493918495349078e+00 0 -1 2
2177 1 5.7038335984454465e+00 7.0239667854354204e-01 9.7209645443694850e+00 -1 2 0
4013 1 8.8338237933853918e+00 2.4271919148276035e+00 6.9687277616061243e+00 -1 3 -1
4933 1 9.9600507326346506e+00 4.4681842740688771e-01 8.5617824027190714e+00 3 -1 3
2491 1 1.1019522185450009e+01 3.0944896773253250e+00 1.0042535246368455e+01 -3 1 3
3768 1 1.4594750846835803e+01 2.0340447901704009e+00 8.1447737430043823e+00 -1 3 -3
4985 1 1.7228515997274485e+01 1.8411190757226681e+00 7.0034082121325634e+00 -3 3 1
1414 1 1.8271542028208628e+01 4.0842277157648149e-01 9.0158893834064404e+00 -2 -2 4
3406 1 2.1718676040820359e+01 2.5233829019938758e+00 8.0140746805106975e+00 0 2 -1
6362 1 2.5580485913895803e+01 2.5318445918251664e-01 8.8044818633018309e+00 0 -4 0
980 1 2.4358726044913503e+01 2.5507887021337541e+00 9.7017416812385733e+00 2 -3 0
3812 1 3.0394311032233563e+01 6.3865542078156834e-01 7.2259752125122505e+00 1 2 0
6097 1 2.8517081182368376e+01 2.6891595026789585e+00 9.5539319189605667e+00 -2 0 1
1409 1 1.7392238724148181e+00 3.5819204938082705e+00 8.7575692699143968e+00 -1 -1 1
4918 1 3.1055079121041076e+00 5.5516152326452914e+00 1.0067698345853204e+01 2 -1 2
7120 1 7.2572596326281262e+00 4.1649650158565708e+00 8.4574336396979497e+00 2 0 0
3380 1 1.2090138010995821e+01 5.3725191947321358e+00 8.2923689430726046e+00 0 -2 2
5301 1 1.5697722236591719e+01 5.7352784127452825e+00 8.3864499383960123e+00 -1 -2 2
1938 1 1.3945825444424562e+01 4.0435975193225984e+00 1.0037239822444128e+01 2 1 -4
5726 1 1.8423424054336873e+01 4.1556560751032903e+00 7.4435012190413996e+00 0 0 -1
4732 1 1.8730432780046446e+01 6.1251335595444996e+00 9.4517228707564058e+00 0 0 2
6340 1 2.1647590474561486e+01 5.3519629971453204e+00 7.1562019864527029e+00 0 0 0
6297 1 2.3422276288008078e+01 6.6256489225400319e+00 9.1980465473771211e+00 5 5 0
928 1 2.6237527764004682e+01 6.6660412476755360e+00 7.0661985460609822e+00 2 3 0
5156 1 2.5140018259751745e+01 4.1972861278983773e+00 7.4629674822106242e+00 0 0 1
805 1 2.9783726617086135e+01 5.1892944361707585e+00 7.8141112055422477e+00 -1 1 -2
6230 1 3.4346525199375462e+00 7.2470839066297863e+00 8.0544728445058791e+00 1 0 1
893 1 1.2816718490471437e+00 8.5669647627076380e+00 6.9327921639773624e+00 -1 -1 -1
1845 1 1.9850698989081588e+00 9.9666633522967452e+00 9.6008281654569352e+00 1 4 -1
1644 1 5.4822030582623835e+00 8.9195555752144262e+00 7.4882079604013603e+00 -2 -2 1
2564 1 4.9173127822671461e+00 1.0167478967068918e+01 9.9386735771210013e+00 0 1 2
5466 1 8.0714817663023766e+00 7.5713744097834281e+00 7.3654571668058466e+00 2 -1 0
7431 1 1.0209042175869257e+01 7.1017730884817061e+00 9.3918877243224994e+00 0 1 2
7928 1 1.3369059175902844e+01 9.2908862747896830e+00 7.5180013243680941e+00 1 4 2
4459 1 1.1122544410854838e+01 9.6333322743924690e+00 1.0142546568414760e+01 -1 0 0
1243 1 1.5135067105281358e+01 8.3868042567891443e+00 9.6158192820703903e+00 -1 0 3
5559 1 1.8041206951988602e+01 1.0188016266742681e+01 7.9501796313635191e+00 1 -1 0
6391 1 1.9936490038329122e+01 8.3668160621910577e+00 7.4553057938217639e+00 -1 2 2
4238 1 2.1847318193171436e+01 8.5553503178670329e+00 8.9438266925623466e+00 2 1 2
7541 1 2.7863985361806957e+01 7.0320769489344235e+00 9.5993725424894514e+00 3 3 2
3608 1 3.0599969654855020e+01 7.6596493658978320e+00 9.0016368119983436e+00 0 -2 -3
3527 1 3.0325524245067658e+01 1.0217114475690320e+01 1.0325343169057808e+01 2 1 3
2715 1 2.5049030455122439e+00 1.2869781304346109e+01 8.2168532162822245e+00 0 0 -3
347 1 6.5489023038885925e+00 1.3503986624344432e+01 7.7165979495574009e+00 -1 3 -1
6958 1 9.6582046413304248e+00 1.1487367022858267e+01 8.6672066048134528e+00 0 1 3
7079 1 7.0326851726201802e+00 1.1905217601258339e+01 9.8561015558879586e+00 -2 -2 2
5138 1 1.3618141476610633e+01 1.3560073364301070e+01 9.7857482992853644e+00 1 -3 2
5127 1 1.0693536331666168e+01 1.3620099507853313e+01 9.3622339465400479e+00 0 0 3
2212 1 1.5240799176400705e+01 1.3151619979620927e+01 7.2910344059849237e+00 -2 0 0
3546 1 1.9203541463621384e+01 1.2549014101602804e+01 8.9742726287572268e+00 -1 -3 0
1993 1 2.2817252550294178e+01 1.3404577522118885e+01 8.2840605511318905e+00 1 0 -1
7102 1 2.7036128946419343e+01 1.2671494047584453e+01 8.1947207303775649e+00 0 2 0
6963 1 2.4631644161696286e+01 1.1454694810060641e+01 8.1114709885825338e+00 5 0 -2
886 1 2.9434393437811231e+01 1.0994522057952096e+01 7.8270626402010048e+00 0 0 0
4641 1 2.7611132000553273e+00 1.5023436659723608e+01 1.0271461997736989e+01 1 1 4
2120 1 1.6800067158090708e+00 1.7241568356485960e+01 8.9012639163786762e+00 2 -1 3
3572 1 5.0775335476677048e+00 1.5648395658402434e+01 8.9637309874626201e+00 1 -3 3
870 1 8.3460423322463271e+00 1.5289477003312159e+01 9.0950428544846176e+00 -1 2 0
7680 1 1.2805404290228694e+01 1.6208965024429240e+01 8.9010663511333910e+00 0 -1 -1
1246 1 1.7315676330354222e+01 1.4657579707539897e+01 8.6315020089228742e+00 2 -1 4
2986 1 1.9429469752856715e+01 1.6698719239117462e+01 8.7339875290480506e+00 1 0 3
1882 1 2.2133607452174562e+01 1.5856617200500608e+01 9.0972334883402510e+00 -1 0 1
1146 1 2.6156967175944036e+01 1.6858385562457734e+01 7.2980315381505765e+00 4 -1 1
2275 1 3.0100343726906708e+01 1.4073151081132337e+01 9.2817363522308867e+00 1 0 -1
3940 1 3.6181361793294062e+00 1.8227870980424619e+01 7.6411817782730740e+00 -2 -3 -3
5427 1 6.7256178042327335e+00 1.9185484187290314e+01 7.3968381734486019e+00 1 0 2
4025 1 7.2003979442562827e+00 1.7883141920294463e+01 9.7362571193089593e+00 0 0 1
1449 1 1.1676015065898904e+01 2.0148852457381246e+01 8.9989439233976185e+00 -3 0 1
